Version,ImageSource,GpsStatus,AltitudeType,GpsLatitude,GpsLongitude,AbsoluteAltitude,RelativeAltitude,GimbalRollDegree,GimbalYawDegree,GimbalPitchDegree,FlightRollDegree,FlightYawDegree,FlightPitchDegree,FlightXSpeed,FlightYSpeed,FlightZSpeed,CamReverse,GimbalReverse,SelfData,RtkFlag,RtkStdLon,RtkStdLat,RtkStdHgt,RtkDiffAge,NTRIPMountPoint,NTRIPPort,NTRIPHost,SurveyingMode,DewarpFlag,DewarpData,CalibratedFocalLength,CalibratedOpticalCenterX,CalibratedOpticalCenterY,UTCAtExposure,ShutterType,CameraSerialNumber,DroneModel,DroneSerialNumber,CaptureUUID,RelativeOpticalCenterX,RelativeOpticalCenterY,DewarpHMatrix,CalibratedHMatrix,VignettingFlag,VignettingData,LS_type,LS_status,Package_idx,Cfg_cnt,RawData,BandName,BandFreq,Irradiance,SensorGain,ExposureTime,SensorGainAdjustment,SensorIndex,BlackLevel,DroneID,RigCameraIndex,img_id
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805671472,+174.738245126,+96.444,+52.296,+180.00,+86.90,-90.00,-8.70,-92.80,-4.50,-0.1,-4.3,-0.1,0,0,,50,0.01205,0.01162,0.02445,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:34.448591,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,2a4285c2eca749228b8f2abf7e0d12ba,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,49,1,14993.000 12771.000 14708.000 12829.000,RedEdge,730(+/-16)nm,14854.237,1.114,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919114015_0123
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805486927,+174.740283099,+94.050,+49.911,+0.00,-79.60,-89.90,-7.40,-80.60,-3.80,0.8,-4.4,-0.1,0,0,,50,0.01222,0.01166,0.02478,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:42.142449,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,f18c77da7e9349568a0347364fd8775c,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,30,1,15122.000 12884.000 14907.000 13006.000,RedEdge,730(+/-16)nm,15307.705,1.445,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113823_0068
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805417076,+174.737739006,+101.965,+57.804,+180.00,+98.00,-90.00,-3.20,-82.20,-3.70,0.5,-4.3,0.1,0,0,,50,0.01222,0.01168,0.02481,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:20.449024,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,9a7117df5558458d80e4afcad69e07ee,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,85,1,16387.000 13994.000 16157.000 14140.000,RedEdge,730(+/-16)nm,15270.921,1.445,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113701_0028
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805400704,+174.738560676,+98.382,+54.221,+180.00,-82.30,-90.00,+11.30,+98.00,-0.30,-0.5,4.3,0.5,0,0,,50,0.01209,0.01157,0.02464,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:01.287130,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,01d33b540b78435abb3d765dade3c29d,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,185,1,13155.000 11166.000 13168.000 11555.000,RedEdge,730(+/-16)nm,14681.926,1.593,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113742_0048
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805518241,+174.737672024,+98.367,+54.201,+180.00,-82.10,-90.00,+1.80,+98.00,-1.00,-0.6,4.3,0.2,0,0,,50,0.01214,0.01159,0.02470,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:01.734200,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,2809092678764c71accc25d05f0112a3,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,225,1,14859.000 12641.000 14857.000 13024.000,Red,650(+/-16)nm,17496.018,2.470,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113942_0107
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805464018,+174.740083802,+94.386,+50.245,+180.00,+98.10,-90.00,-3.90,-81.80,-4.90,0.6,-4.3,-0.1,0,0,,50,0.01203,0.01146,0.02448,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:46.229360,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,e7f0e07bd58b4f53ad4a7ffd8cb78db7,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,40,1,16287.000 13910.000 16089.000 14046.000,Red,650(+/-16)nm,18606.871,2.340,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113827_0070
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805153356,+174.737291946,+100.161,+56.003,+180.00,+97.90,-90.00,-20.40,-84.10,+4.50,-0.5,-4.0,0.8,0,0,,50,0.01213,0.01166,0.02460,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:43.361868,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,85e6ea1cafbc4ee2b9610454c02d5eac,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,180,1,11147.000 9386.000 10788.000 9410.000,NIR,860(+/-26)nm,13522.626,1.339,1953,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113924_0098
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805570003,+174.740058442,+94.141,+49.982,+180.00,-82.10,-90.00,+4.00,+98.00,-0.40,-0.5,4.4,0.0,0,0,,50,0.01207,0.01154,0.02458,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:31.920543,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,47162535f47c41e4af61cc18d62719e2,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,4,1,15262.000 13011.000 15343.000 13460.000,NIR,860(+/-26)nm,13623.784,1.049,1232,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113812_0063
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805287217,+174.737560619,+102.237,+58.119,+0.00,+97.60,-89.90,+8.00,+98.00,+2.40,-0.6,4.3,-1.0,0,0,,50,0.01223,0.01164,0.02485,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:40.837952,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,b77dc0b2d5c74a7799b0fe701d38c65b,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,135,1,13485.000 11447.000 13480.000 11873.000,NIR,860(+/-26)nm,13704.562,1.144,1953,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113721_0038
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805574579,+174.738172209,+96.336,+52.163,+0.00,+97.90,-89.90,+6.70,+98.00,-2.20,-0.5,4.3,0.0,0,0,,50,0.01216,0.01168,0.02470,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:11.967450,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,0bbbb78b427f4882a78b8ddadf2fe99c,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,250,1,14127.000 12005.000 14106.000 12364.000,NIR,860(+/-26)nm,13189.455,1.241,1953,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113953_0112
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805569119,+174.737149557,+103.453,+59.298,+0.00,-81.90,-89.90,-1.80,-81.90,+10.30,0.5,-3.3,-0.3,0,0,,50,0.01217,0.01167,0.02476,3.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:56.911974,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,e099ba93ea2d4c49893829cdf2a58953,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,105,1,15640.000 13320.000 15391.000 13466.000,Green,560(+/-16)nm,20965.746,1.575,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919114037_0134
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805161014,+174.737389999,+101.749,+57.625,+180.00,+98.00,-90.00,-5.60,-81.90,-3.80,0.6,-4.3,0.7,0,0,,50,0.01213,0.01164,0.02465,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:41.308794,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,45f1758294074c1e90464a70b7c06c06,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,175,1,14826.000 12623.000 14540.000 12665.000,Red,650(+/-16)nm,17645.303,3.291,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113922_0097
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805493156,+174.738253976,+93.612,+49.443,+0.00,+86.00,-44.90,+8.70,+85.70,+0.90,0.3,4.3,0.4,0,0,,50,0.01207,0.01163,0.02459,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:32.319270,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,dcbdb415d861468ea2e4da076a6e1444,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,192,1,12968.000 10982.000 12869.000 11294.000,Green,560(+/-16)nm,20662.115,2.240,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919114113_0148
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805474818,+174.740185007,+94.203,+50.059,+0.00,-81.80,-89.90,-5.40,-82.00,-3.20,0.6,-4.3,-0.1,0,0,,50,0.01209,0.01159,0.02457,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:44.141308,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,2cebd6ea532449e392da33d0b793ad82,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,34,1,15452.000 13174.000 15241.000 13304.000,Red,650(+/-16)nm,18674.869,2.327,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113825_0069
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805272430,+174.738386404,+103.696,+59.572,+0.00,-82.60,-89.90,-10.60,-82.00,-7.20,0.5,-4.3,-0.4,0,0,,50,0.01219,0.01165,0.02472,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:20.921130,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,96be13bb14f24134b958c7e825dcabab,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,125,1,13534.000 11487.000 13230.000 11542.000,Red,650(+/-16)nm,17787.574,2.693,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113901_0087
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805585504,+174.739237900,+93.702,+49.565,+0.00,-82.50,-89.90,-6.70,-82.00,-9.80,0.5,-4.4,-0.1,0,0,,50,0.01228,0.01172,0.02488,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:36:49.816603,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,de8ab5e305004021a032015b1f78e32d,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,10,1,15309.000 13053.000 15050.000 13178.000,NIR,860(+/-26)nm,13993.938,1.061,1094,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113630_0013
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805547073,+174.739859691,+94.378,+50.220,+180.00,-82.10,-90.00,+5.00,+98.00,+0.10,-0.6,4.3,0.0,0,0,,50,0.01208,0.01157,0.02455,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:27.848318,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,33b01bebbca545d1bb884df0e67e028c,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,250,1,14439.000 12279.000 14472.000 12695.000,RedEdge,730(+/-16)nm,14823.539,1.021,1743,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113808_0061
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805524527,+174.739659697,+94.621,+50.466,+0.00,+98.00,-89.90,+6.30,+98.10,+1.00,-0.5,4.4,0.0,0,0,,50,0.01205,0.01153,0.02455,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:23.755789,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,05f3ad946dbc4e8f8aaa4140dac59cb5,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,240,1,15164.000 12916.000 15224.000 13348.000,NIR,860(+/-26)nm,13780.800,1.000,1212,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113804_0059
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805602297,+174.737446783,+100.166,+56.025,+180.00,+98.00,-90.00,-5.20,-81.80,-4.60,0.6,-4.3,-0.4,0,0,,50,0.01218,0.01169,0.02497,5.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:50.742519,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,cdef78cc93c44f21a8e8a690c45c8c1b,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,89,1,15540.000 13247.000 15266.000 13318.000,Green,560(+/-16)nm,21002.969,1.517,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919114031_0131
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805262068,+174.738288814,+104.439,+60.313,+180.00,+97.40,-90.00,-8.90,-81.90,-9.40,0.6,-4.3,-0.4,0,0,,50,0.01219,0.01168,0.02473,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:22.928658,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,4fc9ee6732e14a7486f1aa27e3d31177,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,130,1,13872.000 11783.000 13567.000 11833.000,Green,560(+/-16)nm,20598.771,2.099,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113903_0088
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805499648,+174.738153054,+94.459,+50.263,+0.00,+86.10,-45.00,+6.90,+85.80,-0.30,0.3,4.4,0.4,0,0,,50,0.01205,0.01161,0.02460,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:30.278166,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,e541d587dc174a218d0591349ba992af,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,186,1,13481.000 11430.000 13396.000 11752.000,Red,650(+/-16)nm,17805.555,2.621,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919114111_0147
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805406183,+174.737640281,+101.293,+57.152,+0.00,-82.00,-89.90,-0.20,-82.00,-7.80,0.5,-4.3,0.5,0,0,,50,0.01220,0.01158,0.02478,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:22.481426,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,a441a2d2938a496a89e8039dd5d2b86c,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,90,1,16933.000 14479.000 16720.000 14643.000,Green,560(+/-16)nm,21784.084,2.000,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113703_0029
